C,I,B,P,R,scenario,label
0.9591917258161252,1.0,0.9674900012283953,0.8997972701578995,0.9452267876455464,none,0
0.8611876833266774,0.9459700125351619,0.908347197149962,0.995769513778008,0.9225229862702232,none,0
0.9441617042102376,0.9182221079297798,1.0,0.9339378616941044,1.0,none,0
0.9907075881059133,0.9741033363667693,0.9684366573658759,0.9696898649108125,0.8536163710327195,none,0
0.9360558302924621,0.9922578985592161,0.9475551408262947,0.8797405076598213,0.9473797774711264,none,0
1.0,1.0,0.9468997995316983,0.9975724638529043,0.9316746489815974,none,0
0.864806420658664,0.9037767005935222,1.0,0.9363003459085347,0.937830801031249,none,0
0.935008090186256,1.0,1.0,1.0,0.9420477394799974,none,0
0.9647812244373547,0.8741678725289603,1.0,0.8916110224366032,0.9608387781881315,none,0
0.8951348736183578,0.9205566586630651,0.9081368784475149,0.919606236966209,0.9230438648425511,none,0
0.9225865602537461,0.9916666955890153,0.894756860346874,0.9610270713506933,1.0,none,0
0.9243401817743302,0.9141040554626199,0.9384737687409874,1.0,0.9597053815476678,none,0
0.92343928526962,0.974193832559402,0.8948853925081788,0.9840679755221473,0.9704303653850883,none,0
0.9346095764430558,0.9080707100776384,0.905665953885827,0.9767408668172954,1.0,none,0
0.9181346126485602,0.9729193351775741,0.8456486490698965,0.92076911346714,0.9484470533564549,none,0
0.9045158291509082,0.9031746812605201,0.9166110221765557,0.9646096364163186,0.9406335490796812,none,0
0.8380884383337514,0.8439649923682466,0.9196567411071412,0.9728843293026775,0.8126247578637382,none,0
0.9250134911924184,0.9236876071741289,1.0,0.9307489094143567,0.9691494492370464,none,0
0.9570628570043731,0.8434716760096399,0.9884103608315868,0.9607698252728144,0.9754134319837294,none,0
1.0,0.8457943530250706,1.0,0.9356276240299822,0.9643664452201505,none,0
0.9477243877349378,0.9287881833300978,0.921508353588062,0.9664754367786504,0.874141315166416,none,0
0.9875289583760882,0.9291902797557372,0.893496533047982,0.9274993571002093,1.0,none,0
0.9232332456491888,0.967922680910481,0.9134521862142263,0.9878960924961809,0.9842753869395101,none,0
1.0,0.9412218027250392,0.9834327402378953,0.9549033769769472,1.0,none,0
0.9140583806195635,0.987250265643864,0.9402651351941659,0.9467905911445751,0.9545876242224186,none,0
0.9626120198213338,0.944188547843902,0.9607356591585263,1.0,0.9992724842807609,none,0
0.9934577296248448,0.9272230236988064,0.9055379585885838,0.9977650279118876,0.9938023396264897,none,0
1.0,0.9198009687015385,0.9385225672319826,0.8680257918737282,0.9303764446969564,none,0
0.9998285255289723,0.9266752310385901,0.9820239897600411,0.9404748447001093,0.966202851411078,none,0
0.8926154305092165,0.954260472481695,0.8004432014549638,0.9406551920919007,0.8684763378142429,none,0
1.0,0.9888703676382256,0.973333549098304,1.0,0.9025541739587581,none,0
1.0,0.9966095782130192,0.9381722356390526,1.0,0.8946853243794183,none,0
0.9087742919236163,0.9195705138380149,0.9235511145967992,0.8971721178619874,1.0,none,0
0.9370572799815083,0.9676252484178439,0.921482431679316,0.8589698349725741,0.9635028679195711,none,0
0.8543872512290112,0.9465682976957265,0.8815842480583594,1.0,0.9955681361087361,none,0
0.955287689563574,1.0,0.9076842011267132,0.9771739689335046,0.9599905216859357,none,0
0.9632010040666834,1.0,0.9866246051389901,0.9644361831412511,0.8672556281885851,none,0
0.9019976852360267,0.9438645533202138,0.9546686187138325,0.8934898137663038,1.0,none,0
1.0,0.9801059160196242,0.9536018430641872,0.9393895515049424,0.9024040769988881,none,0
0.9538740259259431,0.9628876270071375,0.8879119712259187,0.9667088208622449,0.9422370475587625,none,0
0.8546096221061303,0.9069807494610249,0.9293197233289178,1.0,0.9778276562266879,none,0
0.8832259215450053,0.9743018144708818,0.8726348005530817,1.0,0.9264437674091061,none,0
0.9453181905630414,1.0,0.8856418215707874,0.8801440907443504,0.9208200336826997,none,0
1.0,0.8740326962261579,0.8083922200944715,0.92744205707955,0.977587039995546,none,0
1.0,0.92684193189573,0.9294286696441998,1.0,0.8565129150152289,none,0
0.9305739612408495,0.9595211944962528,0.9724609360642517,0.9245096653404559,0.951722050585292,none,0
0.8255836323293505,0.9170875793833075,0.9726754356277233,0.9008852982872659,0.9529492110794798,none,0
0.9723436250401348,0.9328725399571117,0.9585231885498285,0.9018633717357694,0.9396694360151976,none,0
0.980510808479461,0.9578486480484216,0.9206734365218032,0.9612108202145396,0.9857304895318308,none,0
0.847502936071126,1.0,0.9331872630659463,0.9712744966620115,1.0,none,0
0.8814163151384766,0.9145279498786226,0.9355725652062147,0.9108123239437785,1.0,none,0
0.9071613953086604,0.9222226610256566,0.9602194515801488,0.8898925236961955,0.9302159644121868,none,0
0.9658726630625087,0.9333569797808744,0.9453306570550025,0.9235333943775814,0.8742764845409616,none,0
0.9660796605669619,1.0,0.9509200815391718,0.9612632058623775,0.9846361377558429,none,0
0.886533475172665,1.0,0.96011643982114,1.0,0.9133483502238005,none,0
1.0,0.9887577747017391,0.9776520042926179,0.9617012227176573,0.9375735690962775,none,0
1.0,0.9570179934924024,0.8516465148206424,0.8941406769146498,0.9407077123903625,none,0
0.9654999491582777,0.9471705755550052,1.0,0.8524449067980687,0.957179396825258,none,0
0.8591010387306423,0.9879856147742083,0.9452770642778998,0.9709804986012058,0.9068058519705117,none,0
1.0,1.0,0.9791772151505943,0.943524137656828,0.9789928642647565,none,0
0.9146553716006325,0.9927777829510356,1.0,1.0,0.9135198765096295,none,0
0.9680708658636551,0.8853429228120676,0.9786195155587838,0.9725301706431269,0.8565091830233917,none,0
0.8919108078043818,0.9358430551628116,0.9349570126429586,0.8895261532290597,0.9694489364676091,none,0
0.9625736804470255,0.940286543401074,0.9122104249920818,1.0,1.0,none,0
0.9258219258076731,0.9193916541422589,0.9745603832705998,0.9320985310126506,0.9430301399668383,none,0
0.9869826575862335,0.8545321956246353,1.0,0.953634026216467,0.9294253427718909,none,0
0.9455382922889275,0.9481214677510259,0.8634399348277537,1.0,0.9520662816135309,none,0
0.9721501065223688,0.9975774885287021,0.8989418771219849,0.9736735949517614,0.9366179454550603,none,0
0.9923385387608247,0.8436386289824251,0.9450452849879365,0.9198589672108018,0.9716131475317077,none,0
0.97350220936841,0.9146187052588987,0.9143913067911977,0.9444667315721335,0.9051678886342396,none,0
0.9920991847726063,0.9315396399776277,0.8046505890339178,0.9312588971689096,0.8980728089578014,none,0
0.8684362092269526,0.8881286680888714,0.9554704235916485,1.0,0.965659223693249,none,0
0.919674830589213,0.9727952097585351,0.9270454844890503,0.9152699815418427,0.8922818665883507,none,0
0.862408559662414,0.9305038146720277,0.9579026744960065,0.9451688164992554,0.9292016536026321,none,0
0.9027126969651609,0.9804123095842484,0.8841434040026707,0.9888013956921737,0.8998891490536637,none,0
0.9123782381323482,0.8766607404692162,0.9249298926557181,0.9987656229238989,0.9757814044221977,none,0
0.9989211056014017,0.9761071272966968,0.8948165085734815,0.9334605387836221,0.9109900435441268,none,0
1.0,0.8901605676786843,0.9946848844694555,0.9946476935054385,1.0,none,0
0.9295156703685251,0.985616107979008,1.0,0.9191179161533152,0.873247987623382,none,0
0.8559994983046118,0.9856356014430665,0.8558424895970708,0.9313840473531038,0.971865659351948,none,0
0.9592587768414956,0.9712722432092086,0.9611144927900427,1.0,0.9023841809630601,none,0
0.9161502430770734,0.9113670277364587,0.9915095905931305,0.9950199294197531,0.9725612659659254,none,0
1.0,0.891097956631181,1.0,1.0,0.9867810998622872,none,0
1.0,0.8671688396161112,0.9237775931868674,0.9132348269659023,0.9860739661878671,none,0
0.8974929630198927,0.9878747574668743,1.0,0.9847601450042,0.964187551183075,none,0
0.9006063329549625,0.9076574516937317,1.0,0.9889674501952666,0.9480490240311228,none,0
0.9291045227117054,0.848709606344431,0.896457379065778,1.0,0.8859772214498767,none,0
0.959473991061054,1.0,0.8872538665998854,0.9592355237390541,0.9968957768755327,none,0
0.9506249660953625,1.0,0.8665700370560901,1.0,0.9413599131301768,none,0
0.9885960077418338,0.9720653575849623,0.9133421901445001,0.9614498196229669,0.8571049274300856,none,0
0.9801623750285696,0.9649079232995262,0.981933008432155,1.0,0.9683809920104856,none,0
0.9574044709899138,0.9059465831669353,0.9143889618175474,1.0,1.0,none,0
0.9380944781843973,0.9523001373626636,0.9047692812503116,1.0,0.9832708411845889,none,0
1.0,0.906083846141013,0.9310996050490891,0.9615722961262786,0.9823244768862884,none,0
0.9392166181226184,0.9063519454773149,0.9940703764461785,0.986056768127279,0.9041862949718137,none,0
1.0,1.0,0.9567148248623896,0.9539798931188018,0.9777028885557953,none,0
0.906914846487187,0.9515015739582041,0.842380822769541,0.9938227822751468,0.871925338877907,none,0
1.0,0.9334939953016774,0.9394166509034411,0.9186133046957746,0.9355980563038961,none,0
1.0,0.825609567173246,1.0,0.9669011740550854,0.8896489176071392,none,0
0.8962343803475381,1.0,0.9027246560028634,0.892332474470202,1.0,none,0
0.9669276438142956,0.90310372117318,0.9608312487702309,0.8987123658179861,1.0,none,0
1.0,0.9766003099410971,0.9680830530623508,1.0,0.9499843163694113,none,0
0.8909062937289599,0.9724736956416153,1.0,0.8992620253407073,0.9319268616653007,none,0
0.9708223019050726,0.947304757549713,0.9008848209811342,1.0,1.0,none,0
0.9598065729511953,0.9047965855132,0.8725519737473262,0.962898799061059,1.0,none,0
0.973758387324769,0.9498798079540572,0.9205364174105346,0.8953918183640954,0.9917375663162441,none,0
0.9956885810692793,0.8727135106654633,1.0,0.9787035610447,1.0,none,0
0.8828936125757442,0.881708792229228,0.9425515345116351,0.9751392213447596,1.0,none,0
0.9853039456907565,0.9378659361593983,0.8986815396167054,1.0,0.9017647287124642,none,0
1.0,0.9357807675196745,1.0,0.9839465645029639,0.9431502255278771,none,0
0.9240301814086936,0.932954606132696,0.9714158346187618,0.9538578248108858,0.9203094295965647,none,0
0.9417184294841183,0.9539288514859574,0.8435632952792593,0.9729084057394349,0.9010139387641596,none,0
0.8923333798397127,0.8656327826444644,0.8603053751066054,0.8822276248443854,0.9145489521184754,none,0
1.0,0.9237060162052397,0.9588875053134015,0.9700240693253164,0.9565532593107924,none,0
0.9461278269637002,0.8902353118200377,1.0,1.0,0.8658670652938657,none,0
0.898798570455681,0.9360094828811496,0.9017731102544904,0.9752982776727932,0.9135863898796693,none,0
1.0,1.0,0.9606287015316107,1.0,1.0,none,0
0.9218026255970878,0.9091891377729017,0.9539071531484823,0.9930818062248972,0.9569530199326708,none,0
0.8711501758904501,0.9098587778024578,0.946301356820281,0.9462167197837085,1.0,none,0
0.88070060288005,0.9752794620917937,1.0,1.0,0.9297801288408019,none,0
0.97457147263601,0.9784880178599323,0.9597740865776645,0.9450577399380347,0.9717987694750022,none,0
0.8233876957390157,0.9841034745031315,0.9563088951830984,0.9388762551610866,1.0,none,0
0.9162532990604724,0.9298462005467484,1.0,0.9083969347575072,0.922494235853173,none,0
0.9426487288284574,0.9920367241064774,0.9603901253676657,0.8853687326423868,0.9233915718436405,none,0
0.9196322783393894,0.9461389477388477,0.9712921829314914,0.9709102877943986,0.8611994122975799,none,0
1.0,0.9626284422998311,1.0,0.9722099163645336,1.0,none,0
0.9733272655725063,1.0,0.9761125318008889,0.9451042376778548,1.0,none,0
0.9944518561139946,0.9786872210502207,0.8861847791730831,0.8855846191268231,0.9646357741070927,none,0
0.957276059888412,0.9192938717495841,0.957049134980603,1.0,0.9847701237275149,none,0
0.892949574512363,0.9444245586428528,0.9097516759573719,0.9306150041795719,0.9293192167185178,none,0
0.9261177208697997,0.8872432314013302,0.9436172659240905,0.9219696181576345,0.8035275654998866,none,0
1.0,1.0,0.9311849637537502,0.9509409524870299,0.8914172826341219,none,0
1.0,1.0,0.9578346864123262,1.0,0.9587643389466961,none,0
0.8831637280562035,0.9294088315518171,0.9565963983385978,0.9272726140628278,0.9390673361282481,none,0
0.9454300221245442,0.9459560751067269,0.9526129245248741,0.8969697466801699,0.9141491925436032,none,0
0.8857707867150015,0.99889077748431,0.8447176529079837,1.0,1.0,none,0
0.9348909706508689,0.819843145608635,0.9319344719016355,0.946790791935559,0.8994700890035543,none,0
0.9242390803095878,1.0,0.983246358115087,0.903771794281095,0.8701200415202284,none,0
0.9336491341195114,0.939327161032478,0.9748099593681657,0.923234164371617,0.9755749787680931,none,0
1.0,0.9907750511222131,0.9475955746334613,0.9408424764473352,0.9321663432910063,none,0
1.0,0.9186343277024348,0.9522611354499991,0.9525598950940543,0.9249107903594234,none,0
0.8813767226057949,0.9661487251808833,0.9469498014072307,0.9750120234718285,0.9233199846780417,none,0
1.0,0.9061613109394078,1.0,0.8626181745085869,0.9717385032278445,none,0
0.9737715341263311,0.9102221466029559,0.9712196968930505,1.0,0.8391590580322967,none,0
0.9751372403745406,0.8253364589834961,0.9017167598238396,1.0,0.9209108983303973,none,0
0.8913060017795513,0.9401031135507658,1.0,0.8584158876396987,0.8974345044180327,none,0
1.0,1.0,0.9448284387854857,0.8880473648736679,1.0,none,0
1.0,0.9839473493881116,0.909379882553129,0.9475485329580982,0.9419819959477584,none,0
0.9665425652307789,1.0,0.9939708520568701,0.8961311961507621,1.0,none,0
0.9656566070006577,0.9843532897929458,1.0,0.8944209875243224,0.9482087210646768,none,0
0.9234272724320391,0.8716070287317271,0.967335498880246,1.0,0.8579961127747123,none,0
0.9483859694475264,0.9820271467537386,0.956153910082809,0.9443435973742129,0.8850391818277088,none,0
0.9616393371470081,0.9121618011492036,0.8405039147510722,1.0,0.9979192909921021,none,0
0.952583048842554,0.961453734410285,1.0,0.9612169828389041,0.9952008777380656,none,0
0.9351258899563074,1.0,0.9660392862966342,0.9597025971802936,0.8864969455643984,none,0
0.9643477927150854,0.9084022541252774,0.9180858636735753,0.9092312185841939,0.8966882534050387,none,0
1.0,1.0,1.0,0.8888552490222218,0.9535626874955446,none,0
0.8853246187397952,0.9152152561401468,0.9040936508291713,1.0,0.9301885160949119,none,0
1.0,0.9802060444794258,1.0,0.8760277888430138,1.0,none,0
1.0,0.9013310580986482,1.0,0.9668072481513114,0.9386261870023296,none,0
0.9088032256513999,0.9140445274275406,1.0,0.9500341409478741,0.9891065000765729,none,0
0.9104550309166223,0.911007352688918,1.0,0.8825211894224233,0.9292393116047364,none,0
0.9517013705536116,0.9555686300920025,0.9410453357491921,0.9697909890547961,0.9846427877908905,none,0
0.9867318772729664,0.9007098095666086,0.9357922451035601,1.0,0.9947323593786935,none,0
0.8813570274259468,0.96757399501761,0.8510887375312595,0.9523467451030184,1.0,none,0
0.9026053641365507,0.9082838477254208,0.9882014890786429,0.8728599242395176,0.918362248505748,none,0
0.9798220568790876,0.9182857076155297,0.9382015006394514,0.9872092855157517,0.971077304176828,none,0
0.9633409198147701,0.933043886036498,0.9685030557634478,0.9438133659950121,0.9728902804962892,none,0
0.9251533987441011,0.9408715512810228,0.9005021103723992,0.9482496194996881,0.9094499568185577,none,0
0.8942976774919003,0.9629330573927694,0.960636988792883,0.9891436867474286,0.928443721521245,none,0
0.9704026423418377,0.9775398786136831,0.9722386903915797,0.9087173158598929,0.9574681741135594,none,0
0.9682070148027331,0.9503589233453971,0.8456761170814457,0.958024481198674,1.0,none,0
0.9319980365621509,0.9135961451072339,0.9686674279855698,0.9656189105233285,1.0,none,0
0.8871065922045556,0.9865690126287496,0.9795211030625731,0.9428926731529726,0.9669343658960845,none,0
1.0,0.9936157690014225,0.8928490343963136,0.9910079093377742,0.946765569748374,none,0
0.9536437049007758,0.9536598495500846,0.942487850560087,1.0,0.9458141020075393,none,0
0.8940226935808415,0.9303235072015135,0.9589347358405237,1.0,0.9801547342474416,none,0
0.9074732360626477,1.0,0.963238765548899,1.0,0.9424142783211384,none,0
0.9766679622352724,0.9919734252259202,1.0,1.0,0.9936098500036489,none,0
0.9342456634402945,0.9214126979021969,0.9666303755162098,0.9966564036170534,0.9388639649611696,none,0
1.0,1.0,0.904183954046329,0.908153964810186,0.9429812470547332,none,0
0.9653806334094598,0.9237716493116475,1.0,0.9712033430759225,0.9519723524120369,none,0
0.8782045238065735,0.8842092091786246,0.9640504625140903,0.8433702186922581,1.0,none,0
0.942092307781384,1.0,1.0,0.9409275465376241,0.9446831498734342,none,0
0.9997790757001015,1.0,0.8680985471281991,0.8606812267322657,0.9188982597222809,none,0
0.9791368791586932,0.9748436795253799,1.0,0.8900151235817345,0.8341928068515561,none,0
0.9929007097651072,0.9085901863517383,0.849075606780568,0.957253187297969,0.9896587844109338,none,0
0.943897143393936,0.9271075806908755,0.9420318883927046,0.9314708618799609,0.8825976444029916,none,0
0.9142659661504784,0.9760639952506907,0.966083927068825,0.958402990298341,0.9002425759073309,none,0
0.9409248418932166,0.8411467476778572,0.9589238331942694,1.0,0.8762933933978947,none,0
0.9207036163341122,0.9664553389355064,1.0,0.9275887691849924,0.9153874835367052,none,0
0.8515538428791958,0.9551719064654053,1.0,0.9638679230982338,0.9488860510408142,none,0
0.9661041155383492,0.9494453998025698,0.9093492813869934,0.9911639957838853,0.9612880761555876,none,0
0.9508806625966828,0.9012316986360874,1.0,0.9832351372666555,0.9223539581316349,none,0
1.0,0.9251214580807396,0.9108998253744481,0.9120148441259857,0.8614465723455954,none,0
0.9735771190209103,0.8584427560830824,0.8885778084367119,0.8462205995460733,0.9456965153604553,none,0
0.9424839769864064,0.9336651893406818,0.8978711152664711,0.891388312328168,0.9732184931773287,none,0
0.9224724034145756,0.9658179160768072,0.9057375656937888,0.9590531371385541,1.0,none,0
0.9793082900196391,0.929379309089176,0.9628599485177963,0.9379667412734893,0.9503940092347364,none,0
0.9337194473925747,0.9417832397057304,0.9606046676537087,0.9003320650209025,0.8992060586505011,none,0
0.8805728723084394,0.8699864447748145,0.889135865388976,0.9579731253402064,0.9053606242254058,none,0
0.9756807232115547,0.951735687437628,0.8515747893280973,0.9827487792110845,0.9905399322795855,none,0
0.9003068662582573,0.9710095771447496,0.90717508812954,0.9548835188374167,0.8867750796522517,none,0
0.8603446773732711,0.9308591405193515,0.9438135526862581,0.9301160153192698,0.890798472088872,none,0
0.9300050468934431,0.9634647376290366,0.9477553484938731,0.9591250515299606,0.9164942399772883,none,0
1.0,0.891191333172261,0.9743780148543358,1.0,0.9740454046374447,none,0
0.9398737886467584,0.923585147666851,1.0,0.8788512537369163,0.9014937869810178,none,0
0.9301221117254139,1.0,0.9689883818020447,0.9015977120744877,0.9344846147307547,none,0
0.9192838427951853,0.9145105503883232,0.9989444779278389,0.8814128435368247,1.0,none,0
0.9914114845092311,1.0,0.9268530243987371,0.9425029640460445,0.8783424092737644,none,0
0.9237668796466598,0.9746827423821575,1.0,0.8946421591598773,0.9317247031507366,none,0
0.9424350389883739,0.8802105398903757,0.97956746208792,0.9138004834128695,0.9402304824411487,none,0
0.9274025314044061,0.9105330747140162,0.9496477507259722,0.9392195210715988,0.9314071058860667,none,0
0.9135769189159828,0.9659762335391477,1.0,0.9569943616419563,0.9998059107455564,none,0
0.8804889037423268,0.9578880719646884,0.8951315840514467,0.8761537536234049,0.9130314296270481,none,0
1.0,0.9975007914334822,0.96215023610272,0.8733649720055034,0.9401859674306031,none,0
0.9650850004450867,0.9587768114789299,0.8578103208259626,0.9054841075990063,0.9467961117925642,none,0
0.9768145454758594,0.8401936089450026,0.9418938012260071,0.9571524384939476,0.9924805994258106,none,0
0.9846428792118718,0.9791285659404402,0.9100029746649032,0.8545998931438346,0.9303473621469299,none,0
1.0,1.0,0.9855274551148893,0.9714670411400866,0.9689819824192982,none,0
0.9221940626619609,0.943496985322319,1.0,0.9028720997104062,1.0,none,0
0.9338985922753971,1.0,0.8796592495251231,0.9792952100582324,0.9131614932026189,none,0
0.8792366404037906,0.9609267021205472,1.0,0.9077529280703251,0.8750492019770799,none,0
0.9454077617832523,0.9456282335611409,0.9774159813777249,0.9974797285682244,0.9470292409363753,none,0
1.0,0.9612117372267646,0.9326786746996549,0.8694216320448586,0.9368670239841915,none,0
0.9331806527294432,0.9980152398140735,0.9731241812033427,0.8910315439183691,0.9586127193205518,none,0
0.9835765585864527,1.0,0.994375198370703,0.9880423327155738,0.9530042997307582,none,0
0.9694156002711725,1.0,0.8833611301260175,0.9325280336391522,0.9113715625621879,none,0
0.9689576559363061,1.0,0.9201512856639462,0.8304847816265281,0.9293889627487765,none,0
0.9956736866008703,0.9768814951474939,0.9714093123905287,0.936000334906276,0.8860484631890106,none,0
0.9757647160812233,0.9082859094982687,1.0,0.9785253604177258,0.9209675848723025,none,0
0.9194307376305686,0.9453527896693206,0.9380249038989125,1.0,0.9593208084872022,none,0
0.9134184130545735,1.0,0.9524654165760111,0.9884419837984448,0.919588674627762,none,0
0.9681557813872261,0.9655554995571597,0.8555175353951923,1.0,1.0,none,0
0.9301402341927005,0.8948865129772072,0.9673780806901776,0.9543348849707198,0.9677834474281615,none,0
0.9595788698097044,0.9753120494652963,1.0,0.9784051602564323,0.8975172250545029,none,0
1.0,1.0,1.0,0.89382529833802,0.9621441006575137,none,0
0.8458950648405505,0.9776574578189604,0.9225899850916613,1.0,0.9112692514990709,none,0
0.8655408481016369,0.926436812964874,0.8512256114391431,0.9875549727253654,0.8467458476871839,none,0
0.9514228790591579,0.8461094090071901,0.9339851097731678,1.0,0.9680323945717897,none,0
0.9068253197517533,0.9484398255530457,0.9509008436022223,0.9736315172921702,0.8816570818359586,none,0
0.9796283636923665,0.8147804184198612,0.9185057723818094,0.9255863078774227,0.9816663413035619,none,0
0.9511315426338434,0.8797218473071856,0.9007503437091492,0.9599340004773703,0.9460466329067722,none,0
0.9210437945182126,0.925958310524401,0.9848083998579644,0.9241153713565392,0.9455954377985463,none,0
1.0,0.8788158681558038,0.857407863421267,0.9891794832399303,0.9160678469352947,none,0
0.934088123612869,0.9109421810934443,0.9370099929616243,1.0,0.9901064229309059,none,0
0.9931111755943488,0.8791886472103677,0.8924423131723564,0.8080460670257286,0.9095309589458622,none,0
0.9978351593192829,0.9758473257874185,0.9389243368523937,0.9488849858140973,0.9155557228712297,none,0
0.9602379441200891,0.9882939139740307,0.8692056606294764,0.9649823843918673,0.9966217435477334,none,0
0.9292449855518314,0.9850350306060291,1.0,0.9447828603506554,0.9696653525002661,none,0
0.9130971458169304,0.9590625581301024,0.9730135812491152,0.9597421170135069,0.8990152340145571,none,0
0.9603180885662725,1.0,0.9724317882257263,0.998099359453592,0.9381494014993685,none,0
0.9874950119711855,0.9639633919108263,0.9024544635156384,0.9659260502399437,0.9004151668279844,none,0
0.9183559862557603,0.9594664153646186,0.9648622136690062,0.8905383767461434,1.0,none,0
0.9786003139150236,0.9147635782194558,0.8731207601775411,0.9427547710459284,0.9277028143069419,none,0
0.9556570228526511,0.9318441669422216,0.8496271569627495,0.930582653084942,0.9347190444465843,none,0
0.9816830512387029,0.9150900162694475,1.0,0.8544179724674121,1.0,none,0
0.9387840514560947,0.9929792436171778,0.9539900742029366,1.0,0.9306319017723594,none,0
0.8950689787411094,1.0,0.9443259677058929,0.9610779236812105,1.0,none,0
0.8984022378952782,0.9797745448819628,0.9205052621768555,0.9433915322177814,0.9536139482692144,none,0
0.8749889069276532,0.9110581478589782,1.0,0.9943095594292397,0.9468680211336382,none,0
0.9621561729256446,0.9352878747181771,1.0,0.9399823711102918,0.9615921046067424,none,0
1.0,0.9111314257577047,1.0,0.8734769295128311,1.0,none,0
0.9313662208024013,0.9378650626087359,0.8554994914408528,0.9272602641311153,0.8980096734486558,none,0
0.9196176827313263,0.943134451710556,0.9978895807236452,0.9603801675700312,0.9653838326700557,none,0
0.8952240305577218,0.9059622955198634,1.0,0.9132399482618376,1.0,none,0
0.9378469400559566,0.9501143968071751,1.0,1.0,0.9444593719860456,none,0
0.930587847323923,0.9472039775738893,0.9668978764116058,0.9945651843434877,0.9502114929497075,none,0
0.9809443149011576,1.0,0.9690654806132392,0.9655826428002389,0.8740544587454966,none,0
0.8184634931585468,0.9694187864615084,0.9452587884359563,0.9242608662542628,0.9621765102093172,none,0
0.9469798135401546,1.0,0.9543055434129488,0.9126538357464916,0.9995083119479644,none,0
0.9391434462526899,0.9763268341836153,0.92612946469036,0.9175086557251282,0.9542084115092848,none,0
0.9506414321771842,0.9739913517683416,0.9365677123345129,0.85818201081148,0.9283613058205805,none,0
0.9896909233571908,0.9351311960378447,0.9376808298742726,0.9993188252952968,0.9144013386370539,none,0
0.872859839087855,0.9419684440237253,0.9257913024375631,0.9016876840123372,0.9412310772050654,none,0
0.9745752823623391,0.9495355719216092,0.9653490536343119,1.0,0.9328560569221217,none,0
0.9639174317322334,0.9245393318700432,0.9076820140056513,0.9207546173291115,0.9260620714239155,none,0
0.9679737898773563,1.0,0.914197828186208,0.9291687347192268,0.9468438493444375,none,0
0.9697899424354873,0.9631775405977392,1.0,0.8286803964732395,0.8306535064902163,none,0
0.9252060913994925,1.0,0.8717175984197201,0.7996183830153121,0.9785589703109604,none,0
0.9621828611851356,0.8954895796600285,0.9007230199639534,0.9015128140182662,0.955526765873697,none,0
0.9186842361908496,0.974703195948776,0.8072686668547804,0.90715740674361,0.8936973019544474,none,0
0.9371829660813753,0.923097612075493,0.9898921889947883,0.857033161416997,0.9522745738165376,none,0
0.9779168211605852,1.0,0.9259117014453262,0.9662229302176258,0.8598068603718817,none,0
0.8304021897843488,0.992238718789085,0.9497219853175964,1.0,0.8813298555515126,none,0
0.9759951069764375,1.0,0.9709852804178633,0.9638290752795524,0.9504278040412174,none,0
0.8714559271437043,1.0,0.9194571180097466,0.9752241628191508,0.8718482846714373,none,0
0.8910270167746109,1.0,0.9326348855521078,1.0,0.946088467047074,none,0
0.8579051113521071,0.994603379986586,0.9205053841122196,0.9849344406758521,0.951260543377004,none,0
0.8728440886028564,0.9582147382685284,1.0,0.9746493229257229,0.9471241123497268,none,0
1.0,0.9605334232601555,0.9604767115131396,0.8954187413920448,0.9616924012894799,none,0
1.0,0.9081968923949987,1.0,0.9454146987927436,0.9056115244230729,none,0
0.9998816038460122,0.9356602882130864,0.9879757443743054,0.9354120683870731,0.9470086928235047,none,0
0.9746780102167145,0.9645448528795002,0.850223410977413,0.8939378129952804,0.9964704992395408,none,0
0.9433931705549226,0.9238134348614289,0.8820712992371262,0.8960131839362075,0.8489100680019026,none,0
0.9449359640649233,0.9200781209709477,0.9016706054507342,0.9465938287416023,0.9681985315426369,none,0
1.0,0.8744058290218393,1.0,0.9986550780507536,0.9110453630311649,none,0
0.9601617977293015,0.9271183375331192,0.9592844290209369,1.0,0.9802803116315656,none,0
0.975430418661672,0.9284845340022678,0.8757971667537832,0.9395765894729795,1.0,none,0
0.8736416071705175,0.8972455315911652,0.9563133868117034,0.9007672607576368,0.9103738276442394,none,0
0.9288200709135911,0.8817191297904925,0.9012939076891815,0.9851713958393654,0.8846315108884517,none,0
0.8701063932752581,0.9184987510233052,0.9865977751254923,0.9401539096001554,0.9267709460942191,none,0
0.9522179398757803,0.8627146283570173,0.9747352826887515,0.9691717515701822,0.9295345762952139,none,0
1.0,0.893625195052348,1.0,0.9577246832797626,0.9331723705060913,none,0
0.9490063182315843,0.9446367617094529,1.0,0.8961660436264492,0.9118740380426701,none,0
1.0,0.920223253240807,0.9950266538665795,1.0,0.9299102486529183,none,0
0.9840681163287652,0.8923153859330071,0.9877366649033904,0.9599711992993383,0.9736519141080107,none,0
0.9177213963982302,0.8669458292216413,0.9751626032374752,0.8468298423760272,0.9341324753878733,none,0
0.9970590933209984,0.9595948867936518,1.0,1.0,0.9173050805837212,none,0
0.9513656689925719,0.9476314648727782,0.8708911618326935,0.9029800541757823,0.9219619546510069,none,0
0.8481889748572031,0.9523746734125821,0.9375464077673479,0.8663553049344213,0.9702106432638665,none,0
0.9857936372345479,0.9613517239432444,0.9337965912395515,0.9795721075875927,0.9840110180238345,none,0
0.9653701784859844,0.9087693874782619,0.963830038275559,1.0,0.9201685470694134,none,0
1.0,0.9237184533007308,0.9516203506670068,0.9163757201996832,0.961163541796013,none,0
